"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"UDAYAKUMAR_MED1_TARGETS_DN","UDAYAKUMAR_MED1_TARGETS_DN","UDAYAKUMAR_MED1_TARGETS_DN","168/8349","244/21728",3.8650476724946e-22,2.33148264599702e-20,9.66487944303329e-21,"29916/7035/4293/9043/1663/2273/51306/7204/55761/57602/6515/6433/11186/9886/8974/2355/4779/11342/581/8570/54566/25805/4616/2872/23598/9929/7078/3162/5411/8780/412/2000/26512/8925/10397/3783/26959/10049/8976/23268/22943/1277/10938/6484/11108/1594/3977/51421/868/23150/54800/55818/27013/3398/22930/1647/5997/55700/8503/57035/51019/10124/1026/8744/6253/7389/4189/60559/1028/6303/157922/3911/6616/694/1643/10906/1368/4193/64114/9314/5292/23650/1847/5530/23710/7090/7168/81631/3607/4152/79180/22823/9580/388/57007/79137/54491/10769/56929/22838/2934/133/84159/9231/6868/26353/654/389/1831/1859/2114/116987/171586/3017/81544/978/1827/5116/899/115/8613/8682/9261/4487/1999/23429/10370/79685/23462/3636/25841/558/23255/221749/79663/1942/5099/9185/220988/55890/3726/124583/6227/5728/9451/10221/23612/55508/23401/51335/754/7378/6525/7127/5138/3006/3005/2050/11152/25959/6709/7789/10471/6046/50854/780/101928649/84726",168
"GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN","GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN","GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN","267/8349","438/21728",5.18515856521465e-22,3.09343141214839e-20,1.28234459368756e-20,"4800/6542/3720/928/10867/54476/54443/2137/7431/4285/5954/79810/5218/65125/22998/50937/2139/9697/2263/51018/10681/9448/6624/60/54431/3566/5050/6595/5317/79670/2195/9183/8455/55760/23231/26575/57556/6942/162/4627/23002/7443/9218/10916/8428/143/2294/79895/23484/166/5445/4233/56913/4232/27143/10360/55149/57178/5573/975/81566/57460/55832/8732/653/892/10973/9444/9685/4437/4001/56951/57222/5096/54464/90/6382/54206/1647/7128/894/23314/5228/23433/55717/10808/27230/8795/57616/26994/139231/2181/5335/6431/64377/92675/10131/5782/1635/51429/7837/23404/9473/55422/10487/22856/84824/7326/29107/5983/2048/81846/4017/55207/4212/4853/89796/91768/55858/23014/4076/8676/27345/57710/5279/55619/5270/64759/102/51196/60490/84993/55500/1848/7453/5046/6904/30811/6647/351/79180/8543/2590/3707/142/285362/115286/90102/6502/23092/153830/23138/55651/27242/58527/8573/51125/84909/7357/54107/57720/9231/2132/8872/83643/143187/57700/143384/83439/124540/55326/10670/51643/145773/26060/26053/6781/1465/861/29101/6464/9672/7398/57216/10109/151987/23001/323/59343/50650/10424/94081/54468/94120/221937/7534/11168/94134/170689/5092/57494/89797/115752/23102/3516/84879/6774/25849/6383/8460/220988/91752/3308/3790/3799/90161/4163/10243/596/7764/51315/55970/55277/10924/727936/79660/488/55690/10522/4094/144348/23302/51363/375061/7325/2188/754/10946/140460/71/1946/7026/5087/51082/79875/26010/63939/9819/55959/1612/3914/147923/26052/6147/374900/51465/259230/390205/90861/7416/29803/55714/4282/23089/647087/2119/23741",267
"LINDGREN_BLADDER_CANCER_CLUSTER_3_UP","LINDGREN_BLADDER_CANCER_CLUSTER_3_UP","LINDGREN_BLADDER_CANCER_CLUSTER_3_UP","211/8349","327/21728",6.48517511613467e-22,3.82695822885817e-20,1.58641926753958e-20,"26/26073/204/81691/79017/7095/672/5238/10460/211/55635/55166/55773/81037/5888/8574/6646/4925/10420/9319/6596/22920/5933/55322/22996/4998/8438/6790/339175/5037/332/645/24137/8318/990/4436/8317/3162/4174/7443/4605/10483/22919/1869/11264/81610/9097/1478/4173/898/3978/94239/6119/2146/5889/1362/5717/7126/27346/5007/4891/2784/51026/4739/51053/10342/26084/1058/92840/8443/34/50999/3925/4751/1063/9928/89891/10965/27230/7112/11130/1031/10549/1017/1164/84612/5184/6845/4835/7913/10054/9787/5471/57045/79733/9590/51659/7153/85415/63979/5111/4678/55544/5983/10313/891/79022/55143/84900/5570/5279/26586/6941/8836/9493/8412/3832/55165/55329/1062/3613/409/2064/10055/10733/11004/7371/6004/2052/57552/9711/54892/57325/93081/6868/79682/23576/90268/528/1622/29028/9133/3017/1827/8208/112950/29127/5928/113802/8802/6184/5984/64789/3015/25886/3148/4085/9232/734/6990/9833/55839/5347/81620/10036/7083/29901/699/4071/983/81831/1503/6241/1163/9156/11065/51642/116028/26471/1479/11145/7298/6470/4291/9582/3838/348235/221178/5831/10293/84319/9276/3840/3638/3006/9819/1612/307/5253/57016/7296/11169/23054/81706/3151/4758/257000/387882/3833/57026/8357",211
"ELVIDGE_HYPOXIA_UP","ELVIDGE_HYPOXIA_UP","ELVIDGE_HYPOXIA_UP","128/8349","172/21728",6.66212388410323e-22,3.84777765214027e-20,1.59504970776355e-20,"2534/5329/9052/23034/23596/22998/5214/1316/8974/5236/966/1808/4616/29799/5155/23002/23613/28231/8406/5230/54985/57214/5157/10397/665/2997/10156/857/4233/5054/768/81855/230/2026/7422/4015/8614/56987/2632/54800/3488/55818/5768/6018/1889/6513/9048/8609/4601/1843/1958/7852/5033/23363/6310/6662/51141/30817/23030/4016/112399/6303/7837/9518/9590/4017/8553/1824/1837/9315/29923/5292/6653/1545/53836/10144/6457/8497/5066/25816/1956/55790/7436/123/133/7424/10570/667/5163/6695/2697/5578/6781/3099/205/1999/25976/55689/10252/10370/23462/4783/51129/54541/3516/6338/2353/136/5209/3669/2745/55279/664/284119/55076/23705/23764/169611/4673/23036/6275/6273/80055/30001/6277/444/780/29902",128
"FARMER_BREAST_CANCER_APOCRINE_VS_BASAL","FARMER_BREAST_CANCER_APOCRINE_VS_BASAL","FARMER_BREAST_CANCER_APOCRINE_VS_BASAL","212/8349","329/21728",6.66220481306291e-22,3.84777765214027e-20,1.59504970776355e-20,"5577/8842/60481/58473/56938/999/54884/51474/6307/2296/23200/22998/60487/3422/4734/6720/54847/10644/51495/22978/2222/56650/5317/93664/334/57613/5550/645/79603/23231/55862/2568/1384/10321/6319/1153/2872/23170/2954/9517/9837/23613/5753/10483/4281/10916/688/5257/83752/2184/7264/9141/2091/2109/5445/83451/27075/23189/9124/54906/4927/708/51809/7358/6309/4013/5002/3875/79611/1871/9444/2690/1611/10112/3156/5618/3081/10057/2744/80303/79083/8942/66008/1718/5768/57535/8564/1486/2582/991/10327/23443/9928/4488/1846/1191/113/55268/5033/10133/6491/2181/25803/65109/23030/57509/7905/23677/7153/2330/55556/22903/3158/1573/25941/10492/10200/9550/4609/9493/9635/3832/55165/3417/27163/1950/10099/5366/8543/55827/81611/9015/11221/7159/79573/388/5295/5066/56929/27242/6934/4288/6001/27034/23171/51128/1622/6566/3778/1831/2539/563/205/339479/10602/54502/55689/10424/2171/11168/55503/30968/9833/3251/440026/65084/8800/89797/23582/79170/367/2194/51181/10477/55144/94009/27289/3310/26047/11065/8534/7351/84617/7298/23141/79874/4291/55152/2066/253190/3854/146909/27445/3868/1201/347/6284/4128/6275/6273/57162/81031/6277/200734/9060/1066/29902/3853/25907/6414/4067/31",212
"SWEET_LUNG_CANCER_KRAS_UP","SWEET_LUNG_CANCER_KRAS_UP","SWEET_LUNG_CANCER_KRAS_UP","288/8349","482/21728",8.88147354694647e-22,5.07552840909183e-20,2.1039989410938e-20,"81887/51056/79602/928/54799/8685/8635/960/3149/535/3309/6646/2155/3918/81671/1975/6047/5476/6558/4199/64834/5315/5165/23250/4925/26986/51109/87/65993/2023/56005/5909/3566/5527/634/5050/5663/56650/4036/4528/29887/10914/51324/5720/5742/3589/5594/7494/6122/1439/2079/3091/5693/328/81502/10483/22919/5230/56271/688/28984/8312/23406/1512/3646/7264/1936/166/7138/10945/5445/2617/5054/22949/203/56654/4927/7126/230/374/3312/6484/595/9761/3875/2597/7167/55754/1611/23530/3313/1981/4691/92840/79745/2591/2677/3069/3398/6382/54206/1647/79971/2152/1509/22936/4072/60370/10808/8835/1191/113/79887/2700/84293/3709/10549/29078/1164/6590/6431/1026/9208/8744/7408/6238/6303/25873/25796/92359/157922/25814/8789/47/2643/3958/5468/55748/694/3845/8553/55207/9695/54407/3939/1824/55082/26578/55312/51280/8728/51347/26136/2045/2001/967/2583/2799/3775/81618/5270/3936/10010/1317/9380/7057/5876/22822/1848/122060/597/8826/3687/6187/10140/114876/757/6202/5202/10130/7873/8573/123/26229/226/3606/10618/2697/3087/51571/79888/51582/528/6566/5710/3099/9114/10020/2539/1476/3689/6464/6132/51035/7805/57648/3625/284996/476/6565/57650/51304/10370/1508/4783/5277/1365/2706/23588/55088/6692/5092/7702/79837/7171/558/8000/10263/6439/51255/25849/2194/1501/1140/8427/3856/929/79145/79095/116844/1184/9533/5621/682/2745/64859/11163/1964/254263/10409/6470/475/767/2517/7262/1366/161291/80781/4070/162239/10572/122622/50626/29978/2707/23654/3117/3914/10447/307/51703/27044/5660/140885/4736/10919/3304/28973/3150/3073/1192/10809/11331/548596/6222/60674/23761/1050",288
"LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN","LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN","LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN","123/8349","164/21728",1.34348764950398e-21,7.59770255120529e-20,3.14953573973629e-20,"79602/672/10138/11171/10198/2817/5214/9448/9319/4171/7374/10615/6790/22974/10985/23468/4436/23511/9044/6732/1033/9658/2617/2146/20/605/65117/5985/8914/7272/4001/10915/10051/22916/7072/991/3925/1063/9928/894/7181/7852/11113/1017/1164/23157/6495/9787/1123/1736/7153/6627/5111/4678/10810/9415/9700/9805/9493/3832/6895/23344/55215/10733/11004/7371/1382/7159/142/5558/54107/4288/6749/3992/8091/9231/26278/9184/6566/8324/701/9133/995/3015/4085/9232/7534/9833/6297/9768/5090/6240/10036/2237/4920/983/1163/9416/9793/8534/22877/23141/9212/9582/6472/3838/23705/4753/4673/9687/55660/5094/641/1305/54898/5557/7296/11177/29902/23234/5520/3833/84726",123
"ZHANG_BREAST_CANCER_PROGENITORS_UP","ZHANG_BREAST_CANCER_PROGENITORS_UP","ZHANG_BREAST_CANCER_PROGENITORS_UP","263/8349","432/21728",1.37595889124739e-21,7.70111424802274e-20,3.19240380845026e-20,"8842/9918/54443/672/4190/58473/11171/55635/51306/55596/5981/1829/5431/116984/4254/5888/1975/6873/10885/55631/60487/4756/7158/54556/9319/4171/8626/771/55205/29090/7374/55796/83992/143684/79960/55728/7419/55183/5933/7514/23047/5019/3301/54469/6790/54675/27131/29058/55614/51650/3655/9117/990/84144/23598/11252/171568/4522/51012/191/55125/8731/1478/5422/10664/7561/10282/858/4233/6742/8887/23658/6119/9678/2146/27075/196/23064/1787/22852/55161/4717/64151/7358/57122/6428/51053/10051/1894/9736/25843/10056/6421/8458/5929/3925/1063/4602/7320/10285/3070/55717/51247/7112/4801/3181/139231/2181/6310/84899/79902/10054/5300/6049/10606/5471/25913/8520/10776/84962/55320/151648/51690/7153/6117/63979/9406/84250/57180/10526/10542/79577/10440/55143/10492/4076/3178/11137/86/10592/60492/4750/51496/55165/6741/9908/121536/84216/55206/11004/29922/81611/142/805/83879/890/92345/10299/6502/23262/22838/196294/143686/6188/1111/4718/2059/23310/5281/130340/5784/5163/1070/3192/9868/23043/51582/129831/132/1633/84295/29028/701/9069/26053/149076/7109/51728/4774/7398/23248/7039/151246/3015/3148/3673/92255/134510/5885/5001/195828/9833/118987/144455/3419/7529/55872/51362/699/1501/220988/3035/83787/79801/157570/9533/596/6241/9915/6138/170082/23141/6470/151188/768211/23236/348235/7267/28970/253143/128178/129080/6917/1287/10772/643155/4697/374879/54737/8295/6399/4311/112479/8187/57181/51108/140688/57547/5557/23607/830/55251/84455/780/286827/23234/7416/11331/132430/23741/100133941/57223/29128",263
"MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN","MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN","MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN","238/8349","382/21728",1.58613315606565e-21,8.78685398395961e-20,3.64248408986934e-20,"26224/79090/7095/50865/55830/286/8554/25897/140876/1356/26262/3074/58508/54969/5318/841/8621/3422/1316/55062/6596/79901/9886/38/5337/29089/10411/5933/51668/3693/54469/23645/29058/4637/7494/6655/6430/54602/5611/25839/29904/84148/7082/665/1628/374882/10156/3198/3202/95681/644/51422/5532/51091/51274/4013/81622/1374/4928/3875/113246/2444/2651/55603/55374/57415/6772/3241/390/54206/90231/9048/55758/6446/1490/55717/64374/1958/1191/113/847/29095/55355/9367/79809/2181/23549/84899/27109/3397/154796/79575/7978/54629/112399/151648/55780/158747/10912/55902/85363/64208/84105/4595/4017/3656/8553/23175/50640/22832/9805/6498/56262/26953/9380/5292/10211/60492/8836/9411/51374/316/3417/8654/246175/1848/8125/10499/4240/51651/1291/4259/79573/7483/10130/388/51057/57007/29926/64332/56929/50808/2934/196294/51074/7108/84159/7316/90488/9910/5163/831/388650/7071/9601/261729/23648/1831/203547/4047/9592/51005/205/54751/2634/130814/10602/57326/1293/80145/3148/285761/23514/6990/94134/122769/144455/63901/84419/3516/197370/196074/699/7360/163590/220988/2353/140738/596/5621/51315/3669/80198/541471/6138/254263/79666/664/11145/51115/56892/2535/25994/134553/2842/220929/120356739/220323/375287/283991/8558/140576/2707/3005/55959/29950/5154/5167/84188/415116/441478/7052/116228/1122/440145/65986/5150/9946/54741/1192/9080/55739/6892/9674/25864/4671/112441434/201299",238
"HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP","HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP","HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP","277/8349","461/21728",1.73164075142672e-21,9.49603801969259e-20,3.9364677581609e-20,"4800/57185/56603/7035/5577/8913/8938/6853/9043/6224/928/51099/2273/330/999/55650/6857/2261/51083/6196/6624/2260/55510/8555/6604/23033/334/22924/56605/2512/7022/28971/6548/24137/3655/114327/11332/4650/7078/25809/638/23543/51382/9517/182/7076/56271/83752/55512/23406/23205/23678/5157/1082/57030/333/64748/154661/7980/4233/3198/23554/27075/196/7461/2625/81855/3292/30850/230/374/23130/3875/29940/4739/5467/8936/3977/1627/604/3280/57415/54800/2335/6772/3398/4953/2034/6342/10765/5129/5493/5228/1843/1958/5357/1475/9479/5047/1959/3164/2181/6385/6615/1026/6659/4502/1948/718/6253/6238/3397/2537/9787/5447/1028/6303/348/6535/22927/8789/80328/9590/7283/3597/7153/6616/8900/694/9645/6272/51347/84900/5630/3679/10024/1961/2799/9764/2752/5270/80210/55654/2766/7280/347733/8870/10669/3795/1545/26509/55165/26035/55589/675/7168/1543/6457/9123/22994/1292/481/4259/8444/388/10769/2934/2241/4929/4900/55740/3098/1844/8365/23400/8659/9114/2539/10444/9673/2264/8878/2232/55260/899/115/10611/4487/3248/5001/79778/25841/2200/80063/4665/28227/64359/6774/9122/8623/23099/2353/5209/23204/11214/10474/5734/23261/83660/64393/10855/64859/3728/26047/65108/22843/84617/79605/5441/4291/5339/115207/2517/10472/55785/8334/92815/7262/10159/716/18/4603/3434/27445/84981/3006/375790/3005/51155/8644/6275/3117/2760/8329/8969/2316/8356/104/55753/5660/114112/26052/54830/51170/9358/801/5365/3897/9666/4758/3303/5268/23053/23089/9907/6414/7556/10381/8370/100133941/8362/8339/8355/5645/3012/8357/8358",277
"PUJANA_XPRSS_INT_NETWORK","PUJANA_XPRSS_INT_NETWORK","PUJANA_XPRSS_INT_NETWORK","125/8349","168/21728",2.07024032216497e-21,1.12393347090336e-19,4.65913032504073e-20,"9918/672/4361/5431/10198/23200/8243/3161/4171/51512/7374/6626/5527/55183/10403/7514/790/8438/6790/4436/8317/4174/5411/9837/4605/1457/5422/10664/4173/94239/2146/9126/5889/7468/2305/10635/8914/25842/6428/4001/10915/10051/7029/1058/8458/991/3925/11064/11340/7112/4801/23240/11130/1031/10212/7913/10606/1854/1786/22/7153/6627/6117/5111/4678/5983/9700/79621/10592/9128/9585/1763/22872/675/55215/10733/22823/81611/1060/890/6502/23635/9879/5631/4288/472/57405/22934/9184/22976/10898/899/5928/7398/5984/3148/4085/25862/5885/11168/9702/9768/6240/10036/4144/983/7690/167227/11065/84901/5426/9212/11200/9735/10772/961/641/7594/7919/7150/3150/23234/1719/3833/9326",125
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION","135/8349","186/21728",2.45622997842976e-21,1.32028441117774e-19,5.47307940998731e-20,"381/79090/286/2530/6710/11320/4905/3998/1781/832/966/2683/10959/8655/23256/9117/372/11015/10175/10484/55738/25839/10671/22870/10945/11316/10282/10652/11196/8729/9570/374/55291/6484/22818/4124/10802/10342/81562/6711/9486/829/9331/5537/8702/1314/10376/64377/63908/128637/11070/7277/4248/1315/4245/55860/51164/57511/377/51014/1783/83548/11014/55014/11258/7280/347733/5861/10113/10121/22872/8615/10427/1453/375/149111/51143/9919/84364/9871/4249/51128/375056/6396/9334/8703/7109/11282/7039/10466/23423/84516/2801/51693/84790/83696/4247/378/91949/10960/58485/10972/2525/79694/2804/6712/254263/81876/10540/84617/9632/51272/79861/2517/90411/126003/22820/9276/54732/10383/1604/6399/4122/51399/1778/5265/6709/10905/830/1639/26286/80086/10381/140735/9554",135
"RIGGINS_TAMOXIFEN_RESISTANCE_DN","RIGGINS_TAMOXIFEN_RESISTANCE_DN","RIGGINS_TAMOXIFEN_RESISTANCE_DN","154/8349","221/21728",3.19249066590121e-21,1.69921880638997e-19,7.04390613384602e-20,"51056/58473/11215/55236/8452/26064/1829/9603/5610/1001/5378/6857/6196/10512/285527/1739/10529/3093/2195/10914/2099/51322/1832/29775/5836/1917/5332/7076/23059/55353/10135/6505/1362/3959/55161/23158/9693/7358/4739/202/10846/3157/23530/10884/8614/55240/64135/6772/3488/80303/80146/5997/3964/34/23443/23314/4601/29103/4801/8743/7852/6310/65109/6662/51141/2537/5782/5471/23167/22903/51761/80017/2012/6885/9314/58487/102/1545/26509/4664/55435/950/306/3480/25800/5366/10410/6279/51097/51454/5295/2631/8573/6867/55638/84909/7357/84159/9910/114908/2697/5937/9653/54463/27295/23362/4325/6781/7031/563/9261/10611/4487/54502/323/54861/4886/80155/256987/94134/4054/3516/11031/8754/10098/54951/1501/4071/9778/5621/7764/11163/1964/10409/114932/5781/10472/23236/18/10581/677/1645/57698/5104/347/12/9687/961/54898/6526/9848/1052/9936/23089",154
"PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2","PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2","PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2","68/8349","75/21728",3.47746965563512e-21,1.83293036509156e-19,7.59819123530698e-20,"7035/3423/5329/25937/960/9497/9454/10272/87/10644/11343/966/3589/4233/7421/79669/3694/5997/80008/10045/4017/9695/1824/4907/4008/9990/597/10099/57707/1130/90102/25816/1956/2041/7739/9536/3688/130340/26353/118932/5352/6781/3099/9715/3678/7039/4886/2150/26872/201161/51129/956/8754/25849/5865/10477/3669/64859/84002/284119/9819/4312/6273/1305/30001/26052/55366/2878",68
"KONG_E2F3_TARGETS","KONG_E2F3_TARGETS","KONG_E2F3_TARGETS","83/8349","98/21728",3.89308857684016e-21,2.03226710419858e-19,8.4245175883444e-20,"9918/672/10460/55635/55166/54908/5888/3161/29089/5933/8438/6790/22974/10762/990/8317/6122/55723/898/2146/64151/10635/83461/4172/1871/10112/4001/991/1063/4602/23397/64105/55355/5469/9572/9787/7153/63979/4678/891/10592/3832/1763/11004/83540/890/6502/113130/54892/4288/3619/57405/64946/1633/701/554313/10642/8208/29127/256126/899/7398/3148/11168/9833/63901/9768/5347/7083/55872/2237/699/79801/200933/11065/7298/128239/54821/3014/6136/5557/170680/60674",83
"MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP","MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP","MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP","250/8349","408/21728",4.01667348970339e-21,2.07681146434283e-19,8.60917084810612e-20,"26073/5577/1387/23034/11171/2730/10908/5606/4234/4052/25875/84321/23223/55749/2817/55726/6558/11186/490/9448/9618/55322/25929/84273/200081/231/2036/55066/54439/9117/5742/9044/3589/3983/8829/9647/25828/4522/57820/5411/4605/10528/26512/8848/9057/4363/2935/64397/10940/2936/7993/83743/8662/203/23413/11196/9644/10105/81619/3837/9570/117246/5878/10493/55379/51747/23531/23321/25854/1656/51296/2965/4891/9761/65117/80018/8099/1611/57222/7029/56987/1981/10120/1058/6711/2744/9173/4953/6382/271/6421/54856/54955/4548/9129/51107/5887/58517/25940/2107/29914/8165/23024/80148/9904/27161/79183/27076/2069/8273/6597/5471/904/9070/6535/1852/51132/91442/1024/55082/8638/10492/6885/23017/9700/1783/9816/1660/64759/9128/63027/3159/58487/29088/10413/2230/55075/55435/9908/2120/7168/5373/25800/56931/22823/481/113419/85403/26018/58477/817/4651/5295/9879/4794/85450/22984/220064/23171/140890/124540/5578/112495/118813/124245/51094/2539/57551/9673/80150/79081/204851/476/151742/8833/7871/51304/59343/80155/8645/138065/9790/115708/399665/54815/64223/125488/10098/53944/23214/283899/197320/5036/3308/9306/4163/10869/55970/27289/64393/4615/93624/6599/5091/286205/6573/488/65108/144245/8061/6415/5781/1104/1728/64782/55666/1468/6612/317781/7127/7332/10308/80829/644815/80317/27341/9361/64771/4097/5094/55035/444/7296/57154/146923/55170/23381/6046/3304/80742/84501/84912/55652/1654/9277/51236/8420/283131/140735/93474",250
"WINNEPENNINCKX_MELANOMA_METASTASIS_UP","WINNEPENNINCKX_MELANOMA_METASTASIS_UP","WINNEPENNINCKX_MELANOMA_METASTASIS_UP","121/8349","162/21728",5.20312559527211e-21,2.66488385440871e-19,1.10469538457714e-19,"54443/3309/55173/131566/50937/259266/91283/9448/23332/10615/29089/10403/7514/8438/3301/6790/8886/332/64857/8318/990/5902/1033/56061/4173/94239/6119/9678/64983/55247/7468/64151/26973/5985/8914/51053/4968/1894/6747/1058/10575/4751/1063/25940/56943/23397/11130/1164/9787/10606/90417/51659/29893/7153/5111/4678/891/55143/10574/11137/11014/56886/10592/79075/3832/55165/11004/83540/9015/6637/5558/113130/54892/27316/6836/1111/57405/5352/285381/51001/29028/9133/29980/203547/29127/55677/151246/8833/5984/9232/195828/9833/55839/9768/26995/7083/378/1841/699/983/3308/79801/6241/1163/11163/9156/7298/219902/51021/65265/3838/348235/84319/9735/155435/55010/146909/10772/29902/1719/29128",121
"REACTOME_CELL_CYCLE_CHECKPOINTS","REACTOME_CELL_CYCLE_CHECKPOINTS","REACTOME_CELL_CYCLE_CHECKPOINTS","191/8349","292/21728",5.82486031235423e-21,2.94151967498622e-19,1.21937141959274e-19,"996/5048/672/4361/51230/55166/54908/5982/55388/7158/3796/23198/5526/55746/7321/54820/4171/23332/79023/51512/1781/5527/10403/7514/81929/4998/9183/5705/8655/51433/332/57060/23594/5720/63967/8318/990/8317/79019/4174/5905/5706/5693/5721/22919/2491/80152/5516/4173/898/6119/5717/7531/7468/25906/4928/1027/5985/57122/4172/5528/1058/7341/991/25936/1063/6118/91687/81930/11130/64105/1017/8970/1026/79902/9491/5690/9088/7533/151648/6249/6117/8900/5983/891/55143/23595/4193/1783/83990/5695/57082/79172/1763/580/1062/7157/23421/11004/83540/6233/51143/1060/890/472/3619/1111/79980/7316/79682/57405/5884/64946/25909/9184/220134/701/6396/9133/9577/3017/995/8365/554313/5710/57551/11243/25946/147841/84142/151246/5984/84126/4085/5001/7534/5702/119504/55839/4176/81565/5347/7529/7336/699/7532/7324/983/83695/5883/10524/5707/9156/11065/5708/9793/9134/116028/2810/29882/246184/7156/7334/6232/80010/9212/348235/11200/9735/79184/54821/401541/3014/128312/1778/5718/641/85236/4194/5699/8341/140735/8370/8362/8339/8344/8348/8345/8367/8343/5691",191
