"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"MORI_IMMATURE_B_LYMPHOCYTE_DN","MORI_IMMATURE_B_LYMPHOCYTE_DN","MORI_IMMATURE_B_LYMPHOCYTE_DN","26/695","91/21728",4.87889811859507e-18,4.21978659917732e-16,2.68993469259581e-16,"4171/10403/1033/7272/4001/10051/1058/991/3925/4751/23397/1026/9787/7153/891/10592/890/4288/9133/3148/4176/983/6241/1163/11065/128239",26
"LINDGREN_BLADDER_CANCER_CLUSTER_3_UP","LINDGREN_BLADDER_CANCER_CLUSTER_3_UP","LINDGREN_BLADDER_CANCER_CLUSTER_3_UP","47/695","327/21728",4.99486155003854e-18,4.24008247136605e-16,2.70287244890975e-16,"10460/211/55635/9319/6790/332/24137/4605/1058/3925/4751/9928/11130/7913/9787/51659/7153/85415/5983/79710/891/55143/5570/6941/3832/55165/1062/2064/10733/11004/6004/79682/29028/9133/29127/3148/4085/9232/5347/23306/81620/699/983/6241/1163/11065/4758",47
"SHEPARD_BMYB_TARGETS","SHEPARD_BMYB_TARGETS","SHEPARD_BMYB_TARGETS","24/695","76/21728",7.01487286106311e-18,5.84657767183878e-16,3.72694489230836e-16,"54443/10460/259266/55771/54820/8555/22974/332/7272/991/9928/4502/9787/891/1514/3832/429/4288/7108/476/983/7351/9212/55010",24
"FUJII_YBX1_TARGETS_DN","FUJII_YBX1_TARGETS_DN","FUJII_YBX1_TARGETS_DN","36/695","193/21728",8.66145875681341e-18,7.09002266807727e-16,4.51958825355527e-16,"7035/55635/259266/11320/9319/4171/24137/7078/5427/1033/4605/22943/7468/4001/23397/7852/11130/1854/51659/7153/5983/6941/3832/55215/10733/2177/79682/29028/4085/4176/81620/6241/1163/55010/4603/2878",36
"REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY","27/695","102/21728",9.74193088591273e-18,7.83456336509192e-16,4.99420131842913e-16,"6175/6164/6206/6146/6230/6144/6125/440275/1968/6194/6229/6202/6233/6189/6130/6133/6157/3921/6201/6124/1649/6165/6228/9045/6136/6170/6222",27
"JOHNSTONE_PARVB_TARGETS_3_UP","JOHNSTONE_PARVB_TARGETS_3_UP","JOHNSTONE_PARVB_TARGETS_3_UP","54/695","433/21728",1.0128453097905e-17,8.0049705173787e-16,5.10282863879932e-16,"6482/7431/5476/2260/334/55624/3383/6319/23002/5641/4792/26090/80381/57617/427/9144/8714/23130/2335/79710/8553/1514/2799/2317/408/7057/26509/11322/79180/7108/196463/8878/11282/57326/476/1508/56905/144501/4054/2548/125144/2629/23580/1435/8519/4673/375790/9516/1364/2664/6892/283131/25832/4082",54
"MISSIAGLIA_REGULATED_BY_METHYLATION_DN","MISSIAGLIA_REGULATED_BY_METHYLATION_DN","MISSIAGLIA_REGULATED_BY_METHYLATION_DN","29/695","122/21728",1.45434382321502e-17,1.12995120095214e-15,7.20295888179286e-16,"6790/1033/2091/857/4001/10051/10314/3925/4751/9928/23397/11130/7913/9787/10606/1854/9700/3178/10592/10541/1062/890/4288/3148/81620/2194/5099/983/11065",29
"WHITFIELD_CELL_CYCLE_LITERATURE","WHITFIELD_CELL_CYCLE_LITERATURE","WHITFIELD_CELL_CYCLE_LITERATURE","19/695","44/21728",2.05543062685005e-17,1.57034899891344e-15,1.00103077546241e-15,"4171/6790/332/1033/994/10112/1058/991/1026/7153/891/675/890/9133/29127/5347/699/983/6241",19
"GREENBAUM_E2A_TARGETS_UP","GREENBAUM_E2A_TARGETS_UP","GREENBAUM_E2A_TARGETS_UP","17/695","33/21728",2.29358578881744e-17,1.72357332064576e-15,1.09870477131272e-15,"54443/6558/6790/24137/7272/7153/891/3832/10733/11004/890/4288/9133/29127/57650/4085/699",17
"MORI_LARGE_PRE_BII_LYMPHOCYTE_UP","MORI_LARGE_PRE_BII_LYMPHOCYTE_UP","MORI_LARGE_PRE_BII_LYMPHOCYTE_UP","25/695","88/21728",2.49145704456878e-17,1.84207082133924e-15,1.17424189401068e-15,"4171/10403/6790/1033/4605/7272/4001/10051/1058/991/3925/23397/1026/7153/891/10592/1062/890/4288/9133/29127/4176/983/6241/1163",25
"SERVITJA_LIVER_HNF1A_TARGETS_UP","SERVITJA_LIVER_HNF1A_TARGETS_UP","SERVITJA_LIVER_HNF1A_TARGETS_UP","30/695","135/21728",3.02247629942293e-17,2.19921132643726e-15,1.40190379401805e-15,"54443/3161/4171/22974/6319/4616/5054/8714/10112/991/3925/4751/57486/5447/54795/891/55143/7057/3832/11004/6004/890/9133/29127/4085/255743/699/11065/7351/9212",30
"SHEPARD_CRASH_AND_BURN_MUTANT_DN","SHEPARD_CRASH_AND_BURN_MUTANT_DN","SHEPARD_CRASH_AND_BURN_MUTANT_DN","35/695","191/21728",4.46248032915734e-17,3.19625153575895e-15,2.03747457133894e-15,"54443/10460/259266/55771/54820/8555/22974/332/5641/7272/991/9928/7913/4502/9787/57153/891/1514/10541/57082/3832/55165/429/10733/11004/4288/7108/9133/29127/476/983/7351/9212/55010/9687",35
"GAVIN_FOXP3_TARGETS_CLUSTER_P6","GAVIN_FOXP3_TARGETS_CLUSTER_P6","GAVIN_FOXP3_TARGETS_CLUSTER_P6","25/695","92/21728",8.05139910120883e-17,5.67809438152943e-15,3.61954395221955e-15,"259266/3161/6790/22974/332/3383/10112/991/4751/51659/891/55143/55165/1062/11004/83540/890/9133/5347/55872/699/983/6241/1163/9212",25
"ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR","ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR","ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR","24/695","84/21728",9.39338456239612e-17,6.52413255060967e-15,4.15885734373391e-15,"9319/4171/4605/7272/10112/4001/1058/4751/7913/9787/10606/54478/51659/55143/10592/3832/55165/890/29127/3148/4085/4176/81620/55010",24
"PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_UP","PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_UP","PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_UP","29/695","131/21728",1.14448830279345e-16,7.83034982090323e-15,4.99151536300803e-15,"634/10403/7078/1033/4605/6387/4256/7272/4001/10051/1718/2181/7153/891/3832/11004/6004/890/27295/9133/3148/9232/5347/699/983/1163/11065/9212/347",29
"GROSS_HYPOXIA_VIA_ELK3_UP","GROSS_HYPOXIA_VIA_ELK3_UP","GROSS_HYPOXIA_VIA_ELK3_UP","36/695","209/21728",1.25008940790944e-16,8.42707330273072e-15,5.37190123275018e-15,"6558/54820/7145/10403/332/6319/5935/80381/30844/858/6387/975/10112/51421/1058/3925/652/891/408/316/890/9133/11282/29127/55872/2194/6241/4296/11065/23466/1946/1435/6256/4673/9824/4082",36
"ALCALAY_AML_BY_NPM1_LOCALIZATION_DN","ALCALAY_AML_BY_NPM1_LOCALIZATION_DN","ALCALAY_AML_BY_NPM1_LOCALIZATION_DN","34/695","186/21728",1.36282982002614e-16,9.05393028260842e-15,5.77149592737232e-15,"26999/3161/4171/38/284403/22974/332/24137/5427/1033/23002/4522/140462/5935/8821/8942/991/55686/23397/9787/1854/891/11004/890/2040/4288/9133/4085/9232/6241/1163/11065/8519/51466",34
"REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","25/695","94/21728",1.41240410283896e-16,9.24922915344829e-15,5.89599066087362e-15,"6175/6164/6206/6146/6230/6144/6125/6194/6229/6202/6233/6189/6130/1915/6133/6157/3921/6201/6124/6165/6228/9045/6136/6170/6222",25
"VILLANUEVA_LIVER_CANCER_KRT19_UP","VILLANUEVA_LIVER_CANCER_KRT19_UP","VILLANUEVA_LIVER_CANCER_KRT19_UP","33/695","175/21728",1.46112911535696e-16,9.43354347154412e-15,6.01348320864482e-15,"54443/54820/10403/22974/24137/994/7272/10112/4001/991/3925/23397/81930/11130/9787/7153/55143/10024/10541/55165/9585/1062/55215/10609/10733/11004/4288/9232/23306/150468/699/1501/4673",33
"LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN","LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN","LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN","32/695","164/21728",1.50014241722156e-16,9.55090672297728e-15,6.08829729562435e-15,"9319/4171/6790/22974/1033/7272/4001/10051/991/3925/9928/7852/11113/9787/7153/9700/3832/55215/10733/11004/1382/4288/9133/4085/9232/983/1163/9212/23705/4673/9687/54898",32
"EGUCHI_CELL_CYCLE_RB1_TARGETS","EGUCHI_CELL_CYCLE_RB1_TARGETS","EGUCHI_CELL_CYCLE_RB1_TARGETS","14/695","22/21728",2.60464074064554e-16,1.63557166508481e-14,1.04260745436655e-14,"4171/10403/10112/10051/4751/81930/55143/10592/3832/1062/890/3148/4176/699",14
"SHEPARD_BMYB_MORPHOLINO_DN","SHEPARD_BMYB_MORPHOLINO_DN","SHEPARD_BMYB_MORPHOLINO_DN","35/695","202/21728",2.75727413984162e-16,1.70801954824783e-14,1.08878990216221e-14,"54443/10460/259266/55771/54820/4171/8555/22974/332/7272/991/9928/64207/25902/4502/9787/1854/51659/891/1514/3832/429/4288/7108/11282/476/6522/983/2266/7351/9212/128239/116447/55010/1287",35
"YANG_BCL3_TARGETS_UP","YANG_BCL3_TARGETS_UP","YANG_BCL3_TARGETS_UP","45/695","333/21728",2.83021507707141e-16,1.72982745510604e-14,1.10269151634389e-14,"10460/6515/84649/79960/6790/6319/1666/51599/5054/10635/10112/3488/991/2181/9787/54478/7153/891/9700/9585/7385/10733/11004/890/3547/4288/9133/29127/3148/4886/9232/4319/55872/699/2194/983/6241/11065/7351/9212/64856/55010/4311/9824/7124",45
"KEGG_RIBOSOME","KEGG_RIBOSOME","KEGG_RIBOSOME","24/695","88/21728",3.05624561773277e-16,1.8433986725904e-14,1.17508834277371e-14,"6175/6164/6206/6146/6230/6144/6125/6194/6229/6202/6233/6189/6130/6133/6157/3921/6201/6124/6165/6228/9045/6136/6170/6222",24
"BENPORATH_PROLIFERATION","BENPORATH_PROLIFERATION","BENPORATH_PROLIFERATION","30/695","147/21728",3.68147528623531e-16,2.16357470667983e-14,1.37918696283255e-14,"54443/259266/4171/10403/6790/332/1033/4605/10635/7272/1058/3925/4751/7913/7153/1062/83540/79682/29028/9133/29127/6280/4085/9232/81620/55872/699/983/6241/1163",30
"CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP","CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP","CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP","30/695","147/21728",3.68147528623531e-16,2.16357470667983e-14,1.37918696283255e-14,"259266/55771/6790/22974/332/1033/7272/10112/4001/10051/23397/9787/10606/54478/7153/891/57082/1062/4288/79682/29028/9133/8682/9232/221150/84632/699/6241/11065/128239",30
"DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP","DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP","DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP","38/695","242/21728",4.25686095232785e-16,2.4700570386672e-14,1.57455642953526e-14,"10460/1829/9319/4171/10644/22974/54498/3912/994/3646/2091/22943/642/10635/7272/10112/1058/9787/7153/5025/10024/5270/10970/3832/55165/1062/11004/871/29127/9232/4176/3921/699/983/11065/7262/4673/4082",38
"PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4","PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4","PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4","26/695","108/21728",4.96917583128209e-16,2.84733775132464e-14,1.8150568562683e-14,"64063/634/10202/8714/1303/2335/3488/2274/4602/64168/4502/80328/51280/1545/11322/9123/341640/2674/4685/93185/10395/59344/7262/4603/54898/400793",26
"WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS","WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS","WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS","24/695","90/21728",5.37290225948201e-16,3.00636749867562e-14,1.91643156432523e-14,"6175/6164/6206/6146/6230/6144/6125/6194/6229/6202/6233/6189/6130/6133/6157/3921/6201/6124/6165/6228/9045/6136/6170/6222",24
"REACTOME_SELENOAMINO_ACID_METABOLISM","REACTOME_SELENOAMINO_ACID_METABOLISM","REACTOME_SELENOAMINO_ACID_METABOLISM","27/695","118/21728",5.37788252380891e-16,3.00636749867562e-14,1.91643156432523e-14,"6175/6164/6206/6146/6230/6144/6125/51520/6194/6229/6202/6233/6189/6130/6133/6157/3921/6201/6124/22928/6165/6228/9045/6136/9060/6170/6222",27
"FARMER_BREAST_CANCER_CLUSTER_2","FARMER_BREAST_CANCER_CLUSTER_2","FARMER_BREAST_CANCER_CLUSTER_2","16/695","33/21728",7.12577476822853e-16,3.93548813705537e-14,2.50870650052028e-14,"259266/10403/22974/24137/10112/1058/4751/3832/55165/1062/890/29028/9133/4085/9232/699",16
"CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN","CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN","CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN","32/695","176/21728",1.26746473611462e-15,6.88830843462834e-14,4.39100399892722e-14,"3161/6790/332/25906/1058/1718/991/3925/4602/7852/9787/7153/9700/4609/26509/429/890/4288/5163/516/3148/4085/9232/171546/5347/699/983/11065/9212/23705/100505761/4082",32
"MITSIADES_RESPONSE_TO_APLIDIN_DN","MITSIADES_RESPONSE_TO_APLIDIN_DN","MITSIADES_RESPONSE_TO_APLIDIN_DN","38/695","250/21728",1.27728232317498e-15,6.88830843462834e-14,4.39100399892722e-14,"10460/7175/259266/9319/4171/6790/22974/332/24137/6319/4605/3614/7468/1058/1718/4751/9928/4602/23397/11130/7913/9787/5420/1854/7153/891/55143/10592/4609/55215/890/4288/29127/9232/81620/699/6241/25832",38
"TARTE_PLASMA_CELL_VS_PLASMABLAST_DN","TARTE_PLASMA_CELL_VS_PLASMABLAST_DN","TARTE_PLASMA_CELL_VS_PLASMABLAST_DN","42/695","307/21728",1.83690585453362e-15,9.79113539207222e-14,6.2414328668119e-14,"9319/3161/2222/118/1033/4522/994/11151/642/7272/4001/1058/8942/1718/991/4751/9928/1026/9787/10606/1854/7153/5983/891/10024/9700/3832/1062/7385/10733/11004/890/4288/3148/4085/1345/2194/983/6241/1163/11065/6648",42
"SMIRNOV_RESPONSE_TO_IR_6HR_DN","SMIRNOV_RESPONSE_TO_IR_6HR_DN","SMIRNOV_RESPONSE_TO_IR_6HR_DN","26/695","114/21728",2.04098717307301e-15,1.07538910360536e-13,6.85514869020045e-14,"55635/6515/259266/3161/489/6790/22974/6319/10112/1058/991/4751/9928/9787/891/4609/1062/9123/5163/3087/5347/699/11065/1960/9824/7124",26
"REACTOME_CELLULAR_RESPONSE_TO_STARVATION","REACTOME_CELLULAR_RESPONSE_TO_STARVATION","REACTOME_CELLULAR_RESPONSE_TO_STARVATION","30/695","157/21728",2.43717587727994e-15,1.26954707061946e-13,8.09282324800133e-14,"6175/6164/6206/8992/6146/533/6230/6144/6125/440275/1968/6194/6229/6202/6233/6189/6130/9114/6133/6157/3921/6201/6124/1649/6165/6228/9045/6136/6170/6222",30
"RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN","RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN","RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN","46/695","368/21728",2.64914232997286e-15,1.36445712815681e-13,8.69783454524502e-14,"3161/4171/38/6175/332/5427/4522/2091/5054/642/7468/10635/896/7272/900/6146/3925/4602/11130/10606/1854/51659/6451/7153/8553/10592/10541/3832/55165/7385/51097/79682/9133/29127/80145/4085/9232/171546/983/596/6241/1163/1960/10134/4673/4311",46
"FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN","FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN","FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN","18/695","49/21728",4.52157899631214e-15,2.30299090212165e-13,1.46805886476754e-13,"5982/51083/4171/6790/4522/994/10486/991/3925/4602/4609/3832/11004/890/4176/983/1163/11065",18
"YU_MYC_TARGETS_UP","YU_MYC_TARGETS_UP","YU_MYC_TARGETS_UP","17/695","43/21728",6.13911419130871e-15,3.09249444538013e-13,1.97133383401654e-13,"54443/259266/6790/332/1033/10112/7153/891/675/4288/9133/29127/3148/5347/699/983/1163",17
"WHITFIELD_CELL_CYCLE_G2_M","WHITFIELD_CELL_CYCLE_G2_M","WHITFIELD_CELL_CYCLE_G2_M","33/695","198/21728",6.39872800249572e-15,3.18823577863482e-13,2.03236486669658e-13,"54443/55635/55771/9319/3161/54820/6790/22974/332/55632/994/7272/1058/4751/9928/9787/54478/57153/3337/891/10541/55165/9585/1062/11004/83540/890/4288/9133/5347/55872/699/1163",33
"SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP","SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP","SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP","41/695","304/21728",6.59217498442843e-15,3.24930431490537e-13,2.0712934642641e-13,"54443/4254/55771/10403/3912/5427/4792/5932/10635/7272/10051/2335/11130/1948/9787/1854/7153/5983/10970/79075/57082/3832/55165/1062/55215/83540/890/8573/79682/29028/29127/3148/4085/23306/55872/255743/983/6241/55010/4673/9060",41
"KIM_WT1_TARGETS_DN","KIM_WT1_TARGETS_DN","KIM_WT1_TARGETS_DN","52/695","472/21728",7.60507578639854e-15,3.68750854893498e-13,2.35063004772745e-13,"1591/5982/259266/64834/51150/10403/6790/3912/4616/23002/427/10635/7272/10112/1058/991/8503/4751/6230/9928/81930/652/9787/54478/7153/3337/55143/9700/3832/55165/1062/11004/890/10769/5352/29127/80145/3148/4085/2150/10395/171546/699/983/627/9212/4603/3304/3303/29803/283131/6648",52
"REACTOME_EUKARYOTIC_TRANSLATION_INITIATION","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION","26/695","120/21728",7.64208796136176e-15,3.68750854893498e-13,2.35063004772745e-13,"6175/3646/6164/6206/6146/6230/6144/6125/1968/6194/6229/6202/6233/6189/6130/6133/6157/3921/6201/6124/6165/6228/9045/6136/6170/6222",26
"ONDER_CDH1_TARGETS_2_DN","ONDER_CDH1_TARGETS_2_DN","ONDER_CDH1_TARGETS_2_DN","52/695","473/21728",8.29244556610733e-15,3.95122088394004e-13,2.51873545830292e-13,"54972/1534/1829/5652/6515/634/3732/4680/28983/3383/3655/7078/11151/51599/8821/1594/7164/25797/10103/55686/5266/6385/23767/26298/2317/56649/11226/1952/6279/6278/10769/7739/6768/10205/23218/55450/6280/7039/5364/6692/4319/79837/10653/624/5099/23705/3868/375790/1364/4312/780/3887",52
"FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP","FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP","FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP","30/695","164/21728",8.36100405196736e-15,3.95122088394004e-13,2.51873545830292e-13,"54443/10403/94005/22974/5427/1033/10135/4001/23397/81930/11130/9787/7153/891/9700/10592/79075/6386/57082/55165/1062/11004/6004/2177/890/79682/29028/3148/55010/9824",30
"MILI_PSEUDOPODIA_CHEMOTAXIS_DN","MILI_PSEUDOPODIA_CHEMOTAXIS_DN","MILI_PSEUDOPODIA_CHEMOTAXIS_DN","49/695","428/21728",1.05292403018586e-14,4.92510587180815e-13,3.13954576562401e-13,"3675/54480/64834/2260/334/2734/6319/7078/5641/26090/2717/57130/5054/4015/2335/5768/6513/6185/79586/55577/5447/57153/6533/5914/5025/2799/10970/2317/7057/6229/5211/351/124565/4061/93185/476/1508/2548/22883/22845/10134/1287/23654/6136/4758/780/6892/60674/283131",49
"RUIZ_TNC_TARGETS_DN","RUIZ_TNC_TARGETS_DN","RUIZ_TNC_TARGETS_DN","28/695","143/21728",1.09090540340392e-14,5.05122259515514e-13,3.21993981908484e-13,"9319/4171/332/858/857/22943/10635/2274/11130/51659/5270/79075/7057/26509/55215/11004/890/79682/29028/8682/4085/4176/55872/983/6241/11065/9212/4603",28
"FOURNIER_ACINAR_DEVELOPMENT_LATE_2","FOURNIER_ACINAR_DEVELOPMENT_LATE_2","FOURNIER_ACINAR_DEVELOPMENT_LATE_2","39/695","281/21728",1.17543379825018e-14,5.35643774702875e-13,3.41450151229719e-13,"55635/259266/9319/4171/10644/10403/6790/332/24137/6319/1033/4522/3614/7468/7272/10051/1058/2335/11130/4502/10606/1854/51659/5983/4907/5270/2317/55215/396/10609/11004/29127/9232/4176/5347/983/6241/1163/4673",39
"HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP","HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP","HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP","51/695","461/21728",1.18019243553644e-14,5.35643774702875e-13,3.41450151229719e-13,"7035/8938/51083/2260/8555/334/24137/3655/7078/10202/196/2625/23130/57415/2335/2181/6385/1026/4502/1948/9787/5447/80328/7153/10024/2799/5270/55654/2317/1545/26509/55165/675/9123/481/10769/23400/9114/8878/22843/79605/2517/7262/5101/8349/4603/375790/8329/4758/3303/5645",51
"MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN","MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN","MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN","19/695","59/21728",1.29998603385136e-14,5.84229017566142e-13,3.72421179563611e-13,"9319/6790/22974/24137/79974/10112/23397/79710/55143/57082/3832/55165/9585/11004/64946/27295/57650/4176/4603",19
"REICHERT_MITOSIS_LIN9_TARGETS","REICHERT_MITOSIS_LIN9_TARGETS","REICHERT_MITOSIS_LIN9_TARGETS","14/695","27/21728",1.40849285904246e-14,6.26847695713652e-13,3.99588776361968e-13,"259266/3161/6790/10112/1058/7153/891/57082/55165/1062/11004/4288/3148/5347",14
"KAN_RESPONSE_TO_ARSENIC_TRIOXIDE","KAN_RESPONSE_TO_ARSENIC_TRIOXIDE","KAN_RESPONSE_TO_ARSENIC_TRIOXIDE","26/695","123/21728",1.43299047801259e-14,6.3161811069324e-13,4.02629713255358e-13,"6515/3589/6319/858/5054/22943/4256/10112/4001/3488/4502/1948/9787/5420/54478/7153/7057/10769/4176/6241/1649/6657/4603/4673/3304/3303",26
"REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","25/695","113/21728",1.50862055826534e-14,6.58620632294126e-13,4.19842673658605e-13,"6175/6164/6206/6146/6230/6185/6144/6125/6194/6229/6202/6233/6189/6130/6133/6157/3921/6201/6124/6165/6228/9045/6136/6170/6222",25
"PID_AURORA_B_PATHWAY","PID_AURORA_B_PATHWAY","PID_AURORA_B_PATHWAY","16/695","39/21728",1.92556344858911e-14,8.32715363050234e-13,5.30820668647802e-13,"7431/10403/6790/332/10112/10051/1058/3925/23397/151648/55143/10592/11004/29127/699/9212",16
"RHODES_UNDIFFERENTIATED_CANCER","RHODES_UNDIFFERENTIATED_CANCER","RHODES_UNDIFFERENTIATED_CANCER","20/695","69/21728",2.55301314281428e-14,1.09373946230474e-12,6.97212443133541e-13,"9319/4171/332/1033/4605/1058/991/9928/23397/9787/7153/891/1514/11004/890/3148/4085/983/1163/11065",20
"ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN","ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN","ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN","17/695","47/21728",3.54534456288121e-14,1.49923376349848e-12,9.55697833992787e-13,"55635/6790/332/6319/5427/4605/7468/991/7153/891/675/10733/890/983/1163/9212/9824",17
"BENPORATH_ES_1","BENPORATH_ES_1","BENPORATH_ES_1","45/695","379/21728",3.56493194200119e-14,1.49923376349848e-12,9.55697833992787e-13,"1829/51083/3161/4171/10644/2239/79960/2260/1789/332/24137/5427/4522/5932/51599/10635/991/23397/57486/7913/9787/10606/5420/54478/51659/5983/891/79075/6229/4240/2064/11004/1382/890/5163/9232/4176/81620/699/983/6241/9212/6657/55010/8519",45
"POOLA_INVASIVE_BREAST_CANCER_UP","POOLA_INVASIVE_BREAST_CANCER_UP","POOLA_INVASIVE_BREAST_CANCER_UP","39/695","292/21728",4.20971897851289e-14,1.75430470886392e-12,1.11829472577529e-12,"259266/9319/10403/4680/6790/22974/332/1033/57214/5054/10635/10112/1058/2335/991/4751/7852/9787/51659/7153/79075/3832/55165/55215/9123/11004/6004/890/79682/10018/9133/90993/4085/9232/5979/55872/983/6241/4312",39
"PUJANA_BRCA_CENTERED_NETWORK","PUJANA_BRCA_CENTERED_NETWORK","PUJANA_BRCA_CENTERED_NETWORK","25/695","118/21728",4.36883964547863e-14,1.8042126968355e-12,1.15010894792306e-12,"3161/4171/10403/6790/4605/5932/10635/4001/10051/991/7913/10606/1854/7153/5983/9700/10592/675/55215/890/3148/4085/23306/983/11065",25
"CUI_TCF21_TARGETS_2_UP","CUI_TCF21_TARGETS_2_UP","CUI_TCF21_TARGETS_2_UP","48/695","433/21728",6.78304607888841e-14,2.77620385943076e-12,1.76971202208592e-12,"54972/10460/1535/23224/259266/3161/22974/81502/80381/51599/25906/4256/4001/1058/2335/3925/23397/652/54478/54795/5983/55143/9700/79075/57082/1545/5211/83540/890/9133/64084/93185/9232/221150/6692/4176/81620/3921/983/1163/11065/666/23705/128239/5101/9687/6136/9060",48
"FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL","FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL","FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL","41/695","327/21728",8.08071829275149e-14,3.27805421716574e-12,2.08962030560579e-12,"58473/2222/334/6319/5932/10135/2625/54682/80303/8942/1718/5768/2181/5266/222/79710/23037/7057/1382/8416/6279/51097/2674/64084/6280/4886/2194/5099/596/1717/7351/1960/22928/51363/347/9687/51466/7088/54898/9060/56967",41
"WEST_ADRENOCORTICAL_TUMOR_UP","WEST_ADRENOCORTICAL_TUMOR_UP","WEST_ADRENOCORTICAL_TUMOR_UP","39/695","298/21728",8.21587690602776e-14,3.30364734537116e-12,2.10593483759308e-12,"259266/4171/2260/2222/10269/6790/22974/23594/6319/23659/57130/10112/10051/533/4751/9928/6185/11130/7153/3337/891/9700/55215/11004/2040/11182/29127/476/3148/9232/4597/55872/699/983/6241/1717/22845/55010/4758",39
